name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"47.4219,-121.4217",2014-11-15,47.6,25.8,35.6,44.2,25.8,34,17.9,51.8,0,0,0,,0,0.3,19.5,10.2,359.5,1031.2,0,9.9,107.9,9.3,4,,2014-11-15T07:10:30,2014-11-15T16:29:36,0.79,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-16,49.1,27.6,37.3,45.4,27.6,35,20.5,52.2,0,0,0,,0,0.3,,10.7,345.7,1031.5,0,9.9,102.7,8.8,4,,2014-11-16T07:11:58,2014-11-16T16:28:31,0.82,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-17,50.7,28.9,37.4,50.7,23.3,36.4,25,62.7,0,0,0,,0,0.3,,6.8,6.3,1027,7.4,9.2,102,8.6,4,,2014-11-17T07:13:26,2014-11-17T16:27:27,0.85,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-18,46.2,30.5,36.9,46.2,26.1,36.2,30,76.8,0,0,0,,0,0.3,,4.4,91.1,1020.7,24.7,7.6,63.1,5.5,3,,2014-11-18T07:14:53,2014-11-18T16:26:26,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-19,50.4,34.8,43.2,50.4,34.8,42,32.3,66.6,0,0,0,,0,0.3,,7.4,25.8,1014.1,50.1,8.7,36.9,3.2,2,,2014-11-19T07:16:20,2014-11-19T16:25:27,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-20,52.2,43.2,47.6,52.2,39.3,45.9,37.6,68.7,0.097,100,25,rain,0,0.7,,7.3,135,1014.5,98.7,9.1,38.8,3.3,2,,2014-11-20T07:17:46,2014-11-20T16:24:31,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-21,53.3,47.7,49.4,53.3,44.6,47.7,45.3,85.8,0.531,100,58.33,rain,0,3.1,30.1,18.3,147.7,1003.2,95,8.3,19.6,1.7,1,,2014-11-21T07:19:11,2014-11-21T16:23:36,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-22,49.9,45,46.7,45.4,41.2,43.2,41.7,82.8,0.024,100,8.33,rain,0,7.7,25.1,12,156.6,1010.5,78.6,9.8,42.5,3.6,2,,2014-11-22T07:20:35,2014-11-22T16:22:45,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-23,54.4,43.9,48.8,54.4,40.8,46.2,43.1,80.9,0.467,100,33.33,rain,0,9.2,26.4,16.5,173.1,1022.2,69.7,9.3,33.2,2.7,1,,2014-11-23T07:21:59,2014-11-23T16:21:55,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-24,52.6,39.5,44.8,52.6,35.3,42.1,40,83.6,0.014,100,16.67,rain,0,7.4,24.9,12.6,148.5,1025.2,73.1,9.1,20.3,1.7,1,,2014-11-24T07:23:21,2014-11-24T16:21:08,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-25,57.7,49.1,53.4,57.7,47.2,53.2,50.9,91.4,0.535,100,66.67,rain,0,4.4,27.9,15.5,185.6,1022,99.8,6,20.2,1.7,1,,2014-11-25T07:24:43,2014-11-25T16:20:24,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-26,60,55.9,57.6,60,55.9,57.6,52.3,82.4,0.015,100,16.67,rain,0,3.3,25.3,13.7,168.9,1018.2,93.6,9.8,16.1,1.4,1,,2014-11-26T07:26:04,2014-11-26T16:19:42,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-27,59.7,54.4,56.8,59.7,54.4,56.8,49,75.6,0.096,100,29.17,rain,0,2.8,28.8,16.8,172.5,1009.8,98.6,9.7,25.8,2.2,1,,2014-11-27T07:27:23,2014-11-27T16:19:03,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-28,56.6,38.6,47.3,56.6,33.9,44.7,43.2,85.9,1.332,100,79.17,rain,0.8,4.2,25.8,14.6,161,1000.8,99.9,7.3,28.9,2.4,1,,2014-11-28T07:28:41,2014-11-28T16:18:27,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-29,40.9,26,32.8,37.6,18.5,26.4,24.5,72.2,0.059,100,16.67,"rain,snow",0.8,5.9,33.1,23.3,338.6,1012.1,67.5,9.2,55,4.7,2,,2014-11-29T07:29:58,2014-11-29T16:17:53,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-11-30,38.9,23.3,30.2,32.9,18.6,25.1,22.4,73.5,0,0,0,"rain,snow",0.2,5.5,,10.2,350.9,1022.4,6.9,9.7,88.1,7.6,4,,2014-11-30T07:31:14,2014-11-30T16:17:22,0.3,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-01,39.1,25.6,31.4,37.2,24,30.6,20.6,65,0,0,0,"rain,snow",0.1,5.4,,6.6,357,1021.7,9.1,9.6,69.4,5.9,3,,2014-12-01T07:32:28,2014-12-01T16:16:53,0.33,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-02,42.5,26,34.2,36,21.8,28.6,27,75.9,0,0,0,,0,4.9,20.8,13.1,352.3,1020.2,14,9.7,83.5,7.2,4,,2014-12-02T07:33:40,2014-12-02T16:16:28,0.37,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-03,48.1,33.2,40,45.1,28,36.5,28.5,63.9,0,0,0,"rain,snow",0.1,4.8,,11.7,344,1010.2,35.8,9.9,58.4,5.1,3,,2014-12-03T07:34:52,2014-12-03T16:16:05,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-04,45.8,39.1,42.8,45.8,36.8,41.9,37.3,80.9,0.015,100,12.5,rain,0.2,5.1,,5.1,9.8,1011,99.9,9.2,32.2,2.8,2,,2014-12-04T07:36:01,2014-12-04T16:15:45,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-05,53,44.8,48.6,53,42.1,47.8,43,81.2,0.126,100,41.67,rain,0,4.9,24.2,9,33.2,1012.9,95.1,8.8,33.3,2.9,2,,2014-12-05T07:37:09,2014-12-05T16:15:27,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-06,53.6,46.9,49.4,53.6,44,47.9,46,88.1,0.247,100,33.33,rain,0,4.6,20.8,13.3,144.7,1017.7,89,9.1,23.1,2,1,,2014-12-06T07:38:15,2014-12-06T16:15:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-07,55.8,42.2,49.3,55.8,40.5,49.1,42.2,78.4,0,0,0,,0,4.2,,8.7,42.7,1020,49.6,8.5,24.5,2.2,2,,2014-12-07T07:39:19,2014-12-07T16:15:01,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-08,57.7,49.1,52.7,57.7,47.9,52.6,42.4,69,0.334,100,41.67,rain,0,3.8,18.3,7.8,123.8,1015,90.6,9.4,27.5,2.4,2,,2014-12-08T07:40:21,2014-12-08T16:14:53,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-09,62.3,50.9,56.3,62.3,50.9,56.3,50.2,80.2,0.327,100,54.17,rain,0,3.3,25.3,15.9,154,1010.2,84.2,9,18.7,1.7,1,,2014-12-09T07:41:21,2014-12-09T16:14:47,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-10,66.9,52.5,56.8,66.9,52.5,56.8,48.3,74.3,0.508,100,54.17,rain,0,2.7,37,17.6,146.1,998.1,96.7,9.2,24.2,2,1,,2014-12-10T07:42:19,2014-12-10T16:14:44,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-11,57.4,47.7,52.2,57.4,44.8,51.9,43.8,74.1,0.322,100,50,rain,0,2.5,41.7,26.4,136.8,992.9,80.6,9.2,5.6,0.5,0,,2014-12-11T07:43:15,2014-12-11T16:14:44,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-12,53.3,46.7,50,53.3,45.5,49.1,43.6,78.4,0.006,100,4.17,rain,0,2.5,31.1,18.1,167.8,1009.6,62.2,9.9,9.4,0.8,0,,2014-12-12T07:44:09,2014-12-12T16:14:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-13,49.6,39.8,45.6,49.6,39.8,45.4,42.1,87.8,0.003,100,4.17,rain,0,2.8,,4.2,37.2,1022.6,70.4,8,54.5,4.7,3,,2014-12-13T07:45:01,2014-12-13T16:14:53,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-14,55.5,36.4,44.1,55.5,31.9,42.1,32.6,69.8,0,0,0,,0,2.9,27.6,17,64,1020,49.6,6.2,56.8,5,3,,2014-12-14T07:45:50,2014-12-14T16:15:01,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-15,54.4,45.8,50.4,54.4,41.9,48.6,27.2,40.4,0,0,0,,0,2.9,25.3,14.6,106.9,1012.9,63.2,9.9,64.2,5.6,3,,2014-12-15T07:46:37,2014-12-15T16:15:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-16,51.3,46.6,49.2,51.3,43.6,47.6,32.2,52.1,0,0,0,rain,0,3,21.5,12.8,108.7,1010.7,82.4,9.9,40.1,3.4,2,,2014-12-16T07:47:22,2014-12-16T16:15:27,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-17,48.6,43.8,46.5,48.6,41.8,45.8,41.1,81.7,0.089,100,41.67,rain,0,3.8,,5.5,16.6,1011.2,92,9.2,45.8,4,2,,2014-12-17T07:48:04,2014-12-17T16:15:45,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-18,49.3,44.7,46.9,47.7,42.7,45.2,43,86.4,0.426,100,66.67,rain,0,4.8,,8.5,127.9,1011.6,99.4,8,33.2,2.8,2,,2014-12-18T07:48:44,2014-12-18T16:16:05,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-19,51.8,46.3,48.7,51.8,43,47.1,41.6,77.1,0.197,100,25,rain,0,5.5,19,11.7,150.1,1012.7,85.2,9.6,39.1,3.4,2,,2014-12-19T07:49:21,2014-12-19T16:16:28,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-20,56,45,48.9,56,41.2,46.7,45.3,87.5,0.616,100,100,rain,0,7.4,30.2,16.3,152.4,1003,99.4,7.3,23.7,1.8,1,,2014-12-20T07:49:55,2014-12-20T16:16:54,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-21,55.5,51.8,53.1,55.5,51.8,53.1,46.5,78.4,0,0,0,,0,6.8,28.7,15.3,184.9,1012.8,71.6,9.7,22.1,1.8,1,,2014-12-21T07:50:27,2014-12-21T16:17:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-22,52.1,42.4,47.2,52.1,40,47,41.1,79.6,0,0,0,,0,6.5,,4.7,47.7,1026.6,54.6,9.6,68.8,5.8,3,,2014-12-22T07:50:57,2014-12-22T16:17:53,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-23,53.7,42.3,46.8,53.7,38.4,44.6,42.2,84.1,0.724,100,50,rain,0,6.6,26.4,11,118.5,1022.6,99.2,7.9,14.8,1.2,1,,2014-12-23T07:51:23,2014-12-23T16:18:27,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-24,45.2,39.9,42.1,44.5,36.3,40.3,38.5,87.2,0.248,100,29.17,rain,0.1,8.3,,7.2,149.5,1015.3,95.1,9.1,26.7,2.3,2,,2014-12-24T07:51:47,2014-12-24T16:19:04,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-25,46.8,38.4,42.2,45.6,35.3,41.1,38,85.2,0,0,0,rain,0.1,8.3,,6.7,121.9,1023,74.2,9.2,62.7,5.4,3,,2014-12-25T07:52:08,2014-12-25T16:19:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-26,42.1,36.6,39.4,42.1,32.6,37.6,36.1,88.2,0,0,0,rain,1.7,9.8,,6.1,125.5,1028.3,85.5,7.7,50.1,4.3,2,,2014-12-26T07:52:26,2014-12-26T16:20:25,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-27,50.2,39.9,44.6,50.2,34.9,41.3,40.1,84.5,0.121,100,25,rain,0.4,13.5,26.1,14.3,173.1,1020.9,95.7,8.9,34.3,2.9,2,,2014-12-27T07:52:42,2014-12-27T16:21:10,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-28,44.3,40.1,42,43.7,36.5,40.7,34.3,74,0.132,100,45.83,rain,0,13.7,,6,55,1021.9,98.7,9.6,49.5,4.3,3,,2014-12-28T07:52:54,2014-12-28T16:21:57,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-29,44.3,33.6,39.3,39.3,32.7,36,29.5,69.2,0,0,0,rain,0.2,13.9,23,9.7,5.8,1030.8,53.4,9.9,69.3,5.8,3,,2014-12-29T07:53:04,2014-12-29T16:22:46,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-30,38.7,28.5,32.7,35.9,25.2,30.6,16.7,52.6,0,0,0,"rain,snow",0.2,13.2,,7.5,7.5,1043.5,4.4,9.9,78.9,6.8,4,,2014-12-30T07:53:11,2014-12-30T16:23:38,0.31,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2014-12-31,39.2,26.8,32.4,34.8,23.3,30,22.3,67,0,0,0,"rain,snow",0.1,13.3,27.7,9,1.7,1036.2,9.7,9.9,77.9,6.8,4,,2014-12-31T07:53:15,2014-12-31T16:24:32,0.35,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-01,41.4,26.2,32.3,39.8,26.1,31.8,25.1,75.3,0,0,0,"rain,snow",0.4,13.1,,4.3,33.4,1026.9,8.9,8.7,75.2,6.5,3,,2015-01-01T07:53:16,2015-01-01T16:25:28,0.38,Clear,Clear conditions throughout the day.,clear-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-02,41.7,30.8,36.7,41,26.6,34,31.9,82.6,0.061,100,16.67,"rain,snow",0.3,13.6,39.1,10.2,140.9,1021.9,87.3,7.8,65.3,5.6,3,,2015-01-02T07:53:15,2015-01-02T16:26:26,0.42,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-03,41.2,33.9,38.3,41.2,31,37.2,36.2,92,0,0,0,"rain,snow",0.9,13.8,,4.9,102.7,1025,82.6,5.6,66.8,5.8,4,,2015-01-03T07:53:10,2015-01-03T16:27:27,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-04,52.3,39.2,43.8,52.3,35.4,41.1,41.3,90.9,0.23,100,83.33,rain,0.9,14.7,26,15.2,146.3,1021.3,100,7.8,15.6,1.4,1,,2015-01-04T07:53:03,2015-01-04T16:28:30,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-05,55.8,52.3,54.2,55.8,52.3,54.2,50.6,87.5,0.298,100,62.5,rain,0,12,31.1,18,171.2,1022.3,96.7,7.2,13,1.1,1,,2015-01-05T07:52:53,2015-01-05T16:29:35,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-06,53.4,44.6,48.2,53.4,44.6,48.1,45.9,92,0.003,100,4.17,rain,0,11.4,,4.7,48.1,1025.9,47.6,8.1,30.7,2.8,2,,2015-01-06T07:52:40,2015-01-06T16:30:41,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-07,46.7,42.2,44.6,46.3,38.5,43.4,43,93.8,0,0,0,rain,0,11.1,,6.1,358,1025.9,93.9,3.6,72.5,6.2,4,,2015-01-07T07:52:24,2015-01-07T16:31:50,0.59,Overcast,Cloudy skies throughout the day.,cloudy,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-08,45,37.8,41,42.2,34.3,38.6,38.2,90.2,0,0,0,rain,0,11.2,,8.2,15.7,1022.2,85.1,5.4,59.8,5.2,3,,2015-01-08T07:52:05,2015-01-08T16:33:01,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-09,48.3,37.9,41.7,48.3,35.6,41,39.2,91,0,0,0,,0,11,,4.2,101,1018.8,74.9,4.5,46.4,4,3,,2015-01-09T07:51:44,2015-01-09T16:34:13,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-10,46.5,43.3,45.3,46.5,42.1,45.1,43.8,94.3,0.164,100,54.17,rain,0,10.4,,4.9,99.4,1017.2,100,3.6,21.8,1.9,1,,2015-01-10T07:51:20,2015-01-10T16:35:27,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-11,49.1,45.4,47.2,49.1,44.1,47.1,45.3,93.3,0.047,100,33.33,rain,0,10,,3.9,83.2,1020.9,100,4.4,36.3,3.1,2,,2015-01-11T07:50:53,2015-01-11T16:36:42,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-12,51.3,43.3,45.9,51.3,42.1,45.7,41.1,84,0.003,100,4.17,rain,0,9.9,,6.2,37.7,1027.7,69.7,9.2,71.9,6.2,4,,2015-01-12T07:50:23,2015-01-12T16:37:59,0.75,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KSEA,KBFI,72793494248,KRNT"
"47.4219,-121.4217",2015-01-13,47.7,38.9,42.7,44.1,33.1,40.1,39.1,87.5,0,0,0,,0,10,,10.2,332.4,1030.5,66.5,8.5,79.5,6.9,4,,2015-01-13T07:49:51,2015-01-13T16:39:17,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSEA,KBFI,72793494248,KRNT"
